gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000029480.14,2,5,5,6,8,6
ENSMUSG00000029482.5,15,17,20,12,17,18
ENSMUSG00000029416.18,34,25,43,34,35,33
ENSMUSG00000034310.9,8,2,4,2,3,3
ENSMUSG00000029420.15,9,1,6,5,2,3
ENSMUSG00000029428.14,15,7,12,7,9,9
ENSMUSG00000029430.14,7237,6547,8661,7849,8550,8641
ENSMUSG00000060419.9,712,756,1045,1007,805,1004
ENSMUSG00000029439.15,118,84,157,111,122,99
ENSMUSG00000057244.7,36,31,30,28,33,18
ENSMUSG00000029432.13,69,88,82,86,70,81
ENSMUSG00000029446.15,21,10,29,34,17,29
ENSMUSG00000029447.14,2038,1728,2410,2164,2025,2095
ENSMUSG00000025538.16,28,31,46,37,26,48
ENSMUSG00000066735.9,85,98,91,110,95,80
ENSMUSG00000025533.16,46,47,80,69,34,46
ENSMUSG00000034118.16,171,144,198,259,289,221
ENSMUSG00000034110.9,40,35,39,38,43,25
ENSMUSG00000025340.15,70,60,78,68,80,56
ENSMUSG00000094092.2,152,126,189,153,202,237
ENSMUSG00000053094.16,169,110,163,127,158,155
ENSMUSG00000025337.11,258,235,346,318,293,243
ENSMUSG00000056310.15,7,6,7,1,5,6
ENSMUSG00000034040.18,15,11,37,4,10,9
ENSMUSG00000029673.20,331,331,410,225,249,355
ENSMUSG00000058905.6,4,3,5,5,4,1
ENSMUSG00000106067.2,4,3,7,5,3,7
ENSMUSG00000015944.10,166,137,150,146,191,198
ENSMUSG00000060261.17,3482,2755,3838,3245,3402,3254
ENSMUSG00000023079.15,40,43,37,28,35,38
ENSMUSG00000063146.12,42,22,47,34,40,51
ENSMUSG00000040731.14,4256,3444,5161,4644,4452,4214
ENSMUSG00000029674.14,512,459,656,453,533,584
ENSMUSG00000070473.5,185,152,207,177,240,269
ENSMUSG00000007207.11,99,92,135,74,67,87
ENSMUSG00000005378.18,2,6,8,7,7,13
ENSMUSG00000043614.14,64,55,91,54,75,93
ENSMUSG00000005374.14,22,16,26,28,20,35
ENSMUSG00000029681.13,130,106,158,124,144,145
ENSMUSG00000002748.8,1313,1124,1525,1386,1443,1070
ENSMUSG00000000916.16,19,10,7,6,11,12
ENSMUSG00000053293.10,33,25,50,44,39,49
ENSMUSG00000039959.14,48,29,71,35,45,38
ENSMUSG00000039917.11,46,41,48,30,48,62
ENSMUSG00000005514.15,151,158,219,164,187,216
ENSMUSG00000080972.2,101,74,88,87,102,133
ENSMUSG00000039886.9,116,79,170,120,129,166
ENSMUSG00000019179.11,66,56,83,79,78,101
ENSMUSG00000051391.10,4293,3412,5144,3958,4515,4244
ENSMUSG00000004947.16,9,8,6,1,3,3
ENSMUSG00000004952.14,18,23,34,16,14,29
ENSMUSG00000039771.14,424,390,506,397,419,523
ENSMUSG00000039747.12,30,45,45,37,35,44
ENSMUSG00000039737.12,290,251,364,306,307,305
ENSMUSG00000106243.2,1196,842,1156,964,1150,1611
ENSMUSG00000029705.18,800,701,957,883,822,793
ENSMUSG00000004415.16,28,27,29,19,24,36
ENSMUSG00000007987.13,42,28,55,48,50,43
ENSMUSG00000019054.14,5,7,9,6,15,11
ENSMUSG00000004846.11,104,101,174,124,135,133
ENSMUSG00000037428.15,8,12,12,10,2,14
ENSMUSG00000004849.15,654,575,800,891,904,780
ENSMUSG00000106190.3,46,25,50,41,51,30
ENSMUSG00000023328.15,6,6,11,15,14,14
ENSMUSG00000037364.13,777,707,960,786,807,927
ENSMUSG00000023348.12,186,129,189,192,222,249
ENSMUSG00000037344.15,17,18,17,20,33,37
ENSMUSG00000029710.16,832,728,1050,938,941,1132
ENSMUSG00000029715.6,17,8,22,12,27,32
ENSMUSG00000029714.12,182,183,218,181,185,156
ENSMUSG00000029713.16,5039,4691,6492,5078,5314,6863
ENSMUSG00000029712.15,42,43,46,12,9,27
ENSMUSG00000037221.14,82,105,122,113,97,118
ENSMUSG00000105408.2,987,917,1187,1172,1071,1152
ENSMUSG00000029718.15,2,3,1,3,4,4
ENSMUSG00000081228.2,10,7,4,7,10,12
ENSMUSG00000029722.16,11,17,18,18,19,21
ENSMUSG00000045348.17,19,23,30,6,20,40
ENSMUSG00000029723.17,18,15,29,17,24,25
ENSMUSG00000029726.17,300,308,356,289,337,352
ENSMUSG00000083813.2,2,3,2,2,2,1
ENSMUSG00000029729.13,181,143,156,162,228,127
ENSMUSG00000037007.18,613,545,694,633,644,601
ENSMUSG00000019494.15,3592,3168,4645,3800,3546,4279
ENSMUSG00000029730.17,866,837,1110,741,877,1128
ENSMUSG00000019518.12,17,24,21,24,28,33
ENSMUSG00000050552.9,882,728,1060,897,919,1145
ENSMUSG00000036948.18,313,314,393,324,321,310
ENSMUSG00000080935.4,137,114,162,133,124,135
ENSMUSG00000046440.10,1048,886,1247,1109,1281,1059
ENSMUSG00000025854.16,59,49,69,32,54,61
ENSMUSG00000025856.16,221,208,284,229,242,272
ENSMUSG00000075585.4,4,3,4,2,1,7
ENSMUSG00000025855.14,16,8,24,13,19,25
ENSMUSG00000036817.15,8,15,13,12,11,12
ENSMUSG00000025858.13,37,25,42,24,23,51
ENSMUSG00000056413.17,68,72,98,106,97,145
ENSMUSG00000053647.5,1,1,1,1,2,2
ENSMUSG00000029546.13,7,5,7,3,2,2
ENSMUSG00000029547.11,237,206,341,232,232,240
ENSMUSG00000018143.11,7,3,9,11,10,9
ENSMUSG00000029551.14,1,2,1,4,2,3
ENSMUSG00000048988.9,73,77,111,86,98,124
ENSMUSG00000029554.16,26,15,31,22,36,39
ENSMUSG00000029560.13,36,27,32,30,26,29
ENSMUSG00000056076.14,916,842,1165,970,956,937
ENSMUSG00000036599.11,118,135,194,148,131,197
ENSMUSG00000105633.2,21,18,37,28,29,30
ENSMUSG00000036565.8,766,626,828,767,776,871
ENSMUSG00000000149.11,126,82,127,138,150,132
ENSMUSG00000036526.9,236,184,240,351,352,292
ENSMUSG00000039683.17,15,13,27,16,22,32
ENSMUSG00000056493.10,26,21,24,26,26,17
ENSMUSG00000074817.3,9,8,5,10,6,6
ENSMUSG00000029578.16,368,325,490,414,366,395
ENSMUSG00000050822.12,201,162,286,134,200,289
ENSMUSG00000039477.17,295,313,405,287,345,346
ENSMUSG00000082308.2,57,45,52,48,59,68
ENSMUSG00000066640.12,10,12,10,14,14,11
ENSMUSG00000029580.15,113043,93775,141587,114914,114807,146809
ENSMUSG00000029581.15,2839,2620,3427,2092,2251,3489
ENSMUSG00000045078.13,411,368,540,466,465,431
ENSMUSG00000061898.11,11,19,7,21,14,11
ENSMUSG00000046658.17,51,53,51,34,52,50
ENSMUSG00000093910.3,9,6,14,10,6,18
ENSMUSG00000039244.11,21,30,34,31,27,36
ENSMUSG00000001844.11,15,13,15,14,24,25
ENSMUSG00000010825.18,5,6,7,4,8,7
ENSMUSG00000079111.4,874,742,1058,1042,990,949
ENSMUSG00000106068.2,31,35,45,30,37,32
ENSMUSG00000001847.15,3978,3387,4608,4120,4318,4377
ENSMUSG00000018001.19,82,80,95,113,111,82
ENSMUSG00000051306.8,43,42,53,72,53,63
ENSMUSG00000029613.16,226,166,235,229,210,193
ENSMUSG00000029610.14,5,6,3,4,6,5
ENSMUSG00000079109.12,134,79,132,96,116,106
ENSMUSG00000029617.11,1218,1234,1607,1429,1371,1354
ENSMUSG00000038970.8,9,11,8,12,12,9
ENSMUSG00000066621.13,16,16,22,7,14,19
ENSMUSG00000047843.17,24,21,23,17,16,27
ENSMUSG00000059991.8,1,4,6,1,1,2
ENSMUSG00000045482.17,544,472,652,626,657,519
ENSMUSG00000038780.15,314,238,319,321,345,290
ENSMUSG00000029621.15,1988,1747,2418,2157,2088,2277
ENSMUSG00000029622.17,554,492,758,624,718,776
ENSMUSG00000029623.15,226,174,279,220,235,261
ENSMUSG00000038722.18,898,736,1073,867,968,1042
ENSMUSG00000029625.17,758,676,874,814,834,920
ENSMUSG00000055991.16,8,8,7,4,3,4
ENSMUSG00000007812.17,62,53,80,69,75,86
ENSMUSG00000070420.5,5,3,5,4,4,6
ENSMUSG00000105390.2,152,118,158,133,157,181
ENSMUSG00000029634.16,39,23,36,37,48,29
ENSMUSG00000029635.16,1231,1031,1458,1192,1188,1071
ENSMUSG00000029636.12,338,254,352,302,345,298
ENSMUSG00000094090.3,332,307,521,399,370,373
ENSMUSG00000029640.18,254,193,328,285,257,244
ENSMUSG00000041453.13,3,10,5,2,9,4
ENSMUSG00000029642.12,2039,1743,2448,2118,2131,2145
ENSMUSG00000029644.8,64,47,89,40,41,70
ENSMUSG00000029646.4,175,142,219,183,217,248
ENSMUSG00000029647.16,1045,893,1223,1141,1221,931
ENSMUSG00000029648.14,6,4,1,1,3,1
ENSMUSG00000066554.7,1340,1122,1504,1267,1344,1497
ENSMUSG00000041313.15,32,40,40,29,31,29
ENSMUSG00000001687.16,116,82,118,114,104,90
ENSMUSG00000041298.17,15,17,17,18,12,13
ENSMUSG00000066551.13,1443,1166,1777,1459,1525,1566
ENSMUSG00000024437.7,196,154,232,173,192,164
ENSMUSG00000041264.17,4,2,6,3,2,3
ENSMUSG00000029657.16,1179,1101,1457,1270,1255,1132
ENSMUSG00000080002.3,1039,856,1128,999,1040,1317
ENSMUSG00000056602.14,17,9,17,11,24,4
ENSMUSG00000041147.11,1,1,1,3,3,6
ENSMUSG00000041132.12,17,17,12,5,11,21
ENSMUSG00000029655.18,268,210,284,207,252,274
ENSMUSG00000034021.16,859,726,994,849,819,672
ENSMUSG00000033970.16,37,29,47,42,44,52
ENSMUSG00000044156.15,67,76,98,51,35,74
ENSMUSG00000001376.18,220,160,224,192,233,177
ENSMUSG00000032757.7,128,98,131,110,125,128
ENSMUSG00000107450.2,11,5,18,8,9,23
ENSMUSG00000029661.17,206,48,189,244,411,195
ENSMUSG00000015189.13,311,297,350,373,324,257
ENSMUSG00000004631.16,148,125,207,153,190,164
ENSMUSG00000032827.16,78,77,102,80,86,58
ENSMUSG00000032667.18,115,115,139,121,132,94
ENSMUSG00000019577.7,7,6,5,1,2,6
ENSMUSG00000029757.17,46,35,55,19,12,21
ENSMUSG00000015112.16,750,731,955,789,804,759
ENSMUSG00000097175.2,341,329,436,355,393,439
ENSMUSG00000097900.2,647,575,822,669,553,576
ENSMUSG00000042541.11,332,292,392,274,349,380
ENSMUSG00000029754.14,11,9,5,5,1,6
ENSMUSG00000029755.11,43,34,59,17,11,30
ENSMUSG00000042505.7,6,3,7,4,8,12
ENSMUSG00000061762.13,43,39,53,56,49,65
ENSMUSG00000029752.13,432,354,517,451,434,443
ENSMUSG00000042460.6,106,87,140,163,157,99
ENSMUSG00000096403.3,108,119,161,104,170,157
ENSMUSG00000042447.14,1839,1555,2187,2005,2055,1654
ENSMUSG00000012483.5,13,11,11,15,18,12
ENSMUSG00000089735.2,17,24,30,30,30,30
ENSMUSG00000029638.18,4,5,17,2,3,6
ENSMUSG00000062995.13,88,76,118,122,134,100
ENSMUSG00000029629.18,1756,1496,2103,1857,1948,1463
ENSMUSG00000032625.15,41,30,41,41,63,30
ENSMUSG00000029571.15,135,123,218,214,244,164
ENSMUSG00000029569.10,155,158,187,188,200,159
ENSMUSG00000042742.8,192,196,241,216,245,207
ENSMUSG00000048216.14,86,71,96,99,79,114
ENSMUSG00000029563.17,168,130,169,130,158,180
ENSMUSG00000108089.2,285,182,291,201,294,349
ENSMUSG00000029552.20,554,422,586,552,619,561
ENSMUSG00000000058.7,5,7,7,5,3,8
ENSMUSG00000007655.17,43,20,35,51,40,46
ENSMUSG00000009376.16,330,316,358,430,380,329
ENSMUSG00000015733.14,3971,3501,4812,4682,5047,4349
ENSMUSG00000029534.18,542,485,672,695,629,627
ENSMUSG00000086409.4,11,8,15,11,17,18
ENSMUSG00000082289.2,111,94,123,103,134,159
ENSMUSG00000041301.16,45,24,48,44,70,42
ENSMUSG00000000416.17,63,36,81,68,68,64
ENSMUSG00000071568.6,22,25,40,30,36,29
ENSMUSG00000044155.12,39,35,61,44,54,56
ENSMUSG00000106885.2,593,519,768,667,586,550
ENSMUSG00000060882.6,119,110,153,208,183,138
ENSMUSG00000029669.15,186,131,183,190,209,176
ENSMUSG00000029670.13,285,211,303,262,259,247
ENSMUSG00000062980.16,2,6,1,3,2,1
ENSMUSG00000106736.2,14,7,17,13,9,19
ENSMUSG00000029671.16,28,29,28,11,6,17
ENSMUSG00000029672.17,46,51,66,52,68,53
ENSMUSG00000106803.2,32,30,37,36,35,38
ENSMUSG00000068748.8,48,27,38,30,34,18
ENSMUSG00000029695.14,38,29,63,39,47,43
ENSMUSG00000017978.19,76,81,130,149,165,96
ENSMUSG00000029684.15,1544,1288,1712,1683,1673,1289
ENSMUSG00000107212.2,351,317,438,385,378,511
ENSMUSG00000024211.16,62,74,80,37,44,62
ENSMUSG00000039841.15,658,604,837,765,768,633
ENSMUSG00000029708.10,67,59,74,54,60,56
ENSMUSG00000020440.14,9677,9245,12539,10218,10635,12783
ENSMUSG00000029706.16,15,8,6,3,5,7
ENSMUSG00000001424.15,8008,6871,9776,8253,7739,8125
ENSMUSG00000049939.7,923,854,1172,832,871,937
ENSMUSG00000029701.16,43,33,40,23,39,53
ENSMUSG00000003500.14,639,474,710,466,521,722
ENSMUSG00000029767.17,7018,5702,8130,8068,8880,6880
ENSMUSG00000068699.13,2553,2120,3058,2016,1938,2517
ENSMUSG00000004285.13,1664,1375,1947,1670,1936,2231
ENSMUSG00000012535.15,1100,912,1300,1053,1191,1035
ENSMUSG00000001763.15,54,41,72,52,48,61
ENSMUSG00000001761.8,1860,1744,2445,2043,1997,2227
ENSMUSG00000029772.18,427,287,426,346,351,332
ENSMUSG00000039629.15,47,26,45,33,40,21
ENSMUSG00000058440.15,502,435,571,451,493,491
ENSMUSG00000039159.17,1301,1112,1541,1599,1414,1091
ENSMUSG00000029775.15,365,288,412,376,391,320
ENSMUSG00000029782.21,126,90,130,117,130,134
ENSMUSG00000071553.11,15,10,17,3,6,8
ENSMUSG00000029790.17,162,158,214,168,166,174
ENSMUSG00000051855.16,3519,2687,3794,2646,3141,3488
ENSMUSG00000025607.16,1183,1022,1264,1209,1288,1126
ENSMUSG00000086922.3,684,681,968,801,805,738
ENSMUSG00000025609.16,1509,1310,1649,1610,1683,1177
ENSMUSG00000025608.10,44,24,37,33,31,57
ENSMUSG00000029765.13,7,4,5,13,6,4
ENSMUSG00000053768.14,179,148,210,161,163,200
ENSMUSG00000029763.18,1321,1110,1468,1267,1360,1199
ENSMUSG00000018999.15,54,37,58,68,69,39
ENSMUSG00000001642.19,36,24,50,42,31,58
ENSMUSG00000038871.6,18,6,11,15,11,8
ENSMUSG00000029761.17,735,565,775,578,623,659
ENSMUSG00000038836.16,4,2,1,6,6,1
ENSMUSG00000082118.2,658,462,690,578,682,772
ENSMUSG00000058486.12,127,111,147,144,183,147
ENSMUSG00000038784.14,1218,1008,1435,1225,1268,1111
ENSMUSG00000038759.16,1338,1194,1461,1338,1480,1188
ENSMUSG00000073155.13,237,154,199,183,238,235
ENSMUSG00000029840.9,2912,2264,3223,3109,2978,2919
ENSMUSG00000107145.2,32,29,48,35,30,46
ENSMUSG00000029838.12,11,12,20,17,26,15
ENSMUSG00000038665.16,8,6,11,6,2,2
ENSMUSG00000038648.6,144,110,182,167,180,128
ENSMUSG00000107035.2,1386,1267,1707,1633,1368,1766
ENSMUSG00000080242.6,39,39,42,42,55,53
ENSMUSG00000029833.18,1822,1656,2226,1852,1946,1672
ENSMUSG00000063455.17,102,91,89,95,113,116
ENSMUSG00000106836.2,107,93,138,108,131,120
ENSMUSG00000057696.5,21,26,29,28,34,48
ENSMUSG00000056832.15,200,150,204,161,159,146
ENSMUSG00000038538.18,303,264,324,313,319,184
ENSMUSG00000081670.2,123,97,155,108,109,96
ENSMUSG00000029823.17,3738,3239,4521,3978,3942,3497
ENSMUSG00000120732.1,262,206,282,369,197,250
ENSMUSG00000061436.16,1481,1369,1735,1525,1676,995
ENSMUSG00000042599.9,277,222,316,296,309,233
ENSMUSG00000029924.13,162,139,210,171,152,150
ENSMUSG00000029922.16,2323,1974,2749,2483,2488,2230
ENSMUSG00000038456.10,171,181,181,122,110,183
ENSMUSG00000002413.16,694,605,850,919,864,647
ENSMUSG00000106936.2,5,8,10,5,4,5
ENSMUSG00000106827.2,11,9,17,11,15,30
ENSMUSG00000057716.8,55,43,86,64,69,50
ENSMUSG00000029916.12,335,285,407,345,398,384
ENSMUSG00000037172.15,158,136,179,153,175,154
ENSMUSG00000029911.15,1513,1336,1771,1601,1543,1596
ENSMUSG00000107359.2,5,6,14,15,10,7
ENSMUSG00000068587.11,16,10,16,40,31,8
ENSMUSG00000071519.7,2,4,3,4,8,3
ENSMUSG00000029869.8,94,94,109,102,114,131
ENSMUSG00000029868.15,50,36,51,48,67,50
ENSMUSG00000029863.14,54,40,65,58,94,55
ENSMUSG00000029861.18,72,71,57,61,63,73
ENSMUSG00000029860.17,41,33,55,30,58,51
ENSMUSG00000029859.7,224,230,256,292,282,229
ENSMUSG00000036667.15,82,50,84,84,80,60
ENSMUSG00000107650.2,8,7,13,12,11,12
ENSMUSG00000033542.14,129,105,144,119,148,134
ENSMUSG00000039419.18,118,81,111,79,111,92
ENSMUSG00000079575.4,554,425,611,524,546,455
ENSMUSG00000107952.2,251,241,324,319,307,239
ENSMUSG00000107853.2,39,51,71,64,54,46
ENSMUSG00000029686.16,2491,2185,2931,2836,2876,2396
ENSMUSG00000029687.17,1758,1508,2112,1573,1640,1765
ENSMUSG00000064945.3,1,2,1,3,2,1
ENSMUSG00000025823.10,2395,1966,2940,2863,2939,2908
ENSMUSG00000062519.14,80,86,116,86,95,96
ENSMUSG00000025821.10,569,511,682,557,625,660
ENSMUSG00000052763.8,27,29,39,26,45,28
ENSMUSG00000071477.11,294,256,335,256,342,354
ENSMUSG00000057691.9,98,99,146,97,128,117
ENSMUSG00000068551.13,10,8,11,4,5,10
ENSMUSG00000044211.10,1126,835,1336,1147,1293,1061
ENSMUSG00000039347.8,8,6,12,9,7,13
ENSMUSG00000052751.17,44,31,41,27,39,57
ENSMUSG00000053297.15,12,7,12,3,9,9
ENSMUSG00000029815.13,236,210,265,243,244,255
ENSMUSG00000029814.11,4119,3510,4830,4225,4372,3719
ENSMUSG00000029817.12,664,529,717,681,689,562
ENSMUSG00000047115.16,7,8,9,5,11,7
ENSMUSG00000090624.2,589,587,802,717,567,661
ENSMUSG00000108266.2,187,172,231,222,254,253
ENSMUSG00000038388.15,335,258,411,419,472,308
ENSMUSG00000029822.16,123,94,124,117,143,97
ENSMUSG00000063694.6,2,2,2,1,1,4
ENSMUSG00000107447.2,9,5,1,5,6,11
ENSMUSG00000004980.17,70354,55711,82661,67166,66477,65507
ENSMUSG00000029836.16,284,214,343,272,320,307
ENSMUSG00000038301.16,28,25,30,18,19,24
ENSMUSG00000059182.9,157,117,144,117,135,113
ENSMUSG00000029844.10,203,163,211,140,158,215
ENSMUSG00002075344.1,8,2,9,10,6,3
ENSMUSG00000014704.11,133,112,130,95,92,92
ENSMUSG00000056445.9,3,1,2,1,4,2
ENSMUSG00000079560.14,115,83,117,64,93,128
ENSMUSG00000085696.9,3,2,1,4,2,2
ENSMUSG00000056468.5,9,7,5,8,12,7
ENSMUSG00000000942.11,33,27,44,20,19,36
ENSMUSG00000038253.7,275,284,363,158,165,312
ENSMUSG00000038236.9,6,7,4,4,2,7
ENSMUSG00000029776.12,157,148,191,176,218,187
ENSMUSG00000004535.13,1395,1167,1515,1338,1526,1205
ENSMUSG00000063568.12,116,85,128,99,78,120
ENSMUSG00000080759.2,11,6,7,11,5,7
ENSMUSG00000053007.10,54,48,51,82,82,40
ENSMUSG00000043496.8,7,11,23,4,7,12
ENSMUSG00000052955.6,19,8,16,15,15,27
ENSMUSG00000004633.18,133,103,152,103,121,110
ENSMUSG00000080205.3,2,3,6,4,4,4
ENSMUSG00000019124.11,49,37,66,49,49,43
ENSMUSG00000038074.17,23,20,28,43,32,32
ENSMUSG00000005225.16,171,158,210,205,215,138
ENSMUSG00000058446.15,34,37,38,38,48,38
ENSMUSG00000029777.11,3037,2804,3710,3306,3321,3077
ENSMUSG00000004655.6,1,3,5,2,6,3
ENSMUSG00000091625.9,136,106,153,130,133,172
ENSMUSG00000029787.11,515,437,613,527,603,483
ENSMUSG00000059486.12,893,764,1092,1047,981,874
ENSMUSG00000029781.8,251,195,287,258,310,251
ENSMUSG00000029780.15,41,45,55,37,48,44
ENSMUSG00000037826.6,7,16,8,5,25,4
ENSMUSG00000043162.8,70,37,71,57,73,69
ENSMUSG00000062190.13,29,25,17,20,19,27
ENSMUSG00000071419.8,6,3,4,8,3,6
ENSMUSG00000093560.3,3,1,1,1,7,3
ENSMUSG00000029802.14,280,245,317,364,441,311
ENSMUSG00000029804.18,71,45,68,68,68,70
ENSMUSG00000037709.14,4,6,5,4,8,6
ENSMUSG00000049232.4,3,2,8,4,10,7
ENSMUSG00000025889.14,51,40,77,44,48,63
ENSMUSG00000107484.2,50,41,48,57,51,42
ENSMUSG00000071424.11,4,10,11,7,5,9
ENSMUSG00000029920.10,499,453,556,598,547,456
ENSMUSG00000107968.2,26,17,34,33,32,24
ENSMUSG00000107596.2,164,150,225,175,158,166
ENSMUSG00000049001.6,2,6,7,6,7,8
ENSMUSG00000029913.15,16,5,23,12,23,15
ENSMUSG00000036463.9,185,126,188,160,169,208
ENSMUSG00000108086.2,55,47,61,50,61,82
ENSMUSG00000029910.15,89,57,93,69,81,82
ENSMUSG00000107176.2,2020,1655,2323,2033,1893,2255
ENSMUSG00000084154.2,2,4,3,2,4,4
ENSMUSG00000036390.9,546,417,662,558,706,594
ENSMUSG00000036371.7,22314,19976,27417,22926,20247,21080
ENSMUSG00000108292.2,3,5,10,5,1,4
ENSMUSG00000104843.2,335,267,391,291,343,529
ENSMUSG00000104744.2,2,4,3,5,6,2
ENSMUSG00000106331.2,113,89,153,96,127,117
ENSMUSG00000106192.2,18,14,17,23,10,11
ENSMUSG00000053604.6,156,141,194,148,166,161
ENSMUSG00000031668.15,33,21,22,25,34,27
ENSMUSG00000068396.10,964,952,1390,1124,1012,1112
ENSMUSG00000054474.16,5,3,8,2,4,5
ENSMUSG00000053012.18,46,27,51,48,49,39
ENSMUSG00000002222.15,1628,1373,1877,1644,1748,1465
ENSMUSG00000052656.13,1205,964,1451,1243,1218,1104
ENSMUSG00000053119.12,82,42,66,67,50,70
ENSMUSG00000053470.14,1232,1114,1554,1197,1447,1245
ENSMUSG00000108772.2,7,12,18,9,15,20
ENSMUSG00000108813.2,1113,974,1352,1094,1259,1683
ENSMUSG00000052852.9,104,79,102,92,94,114
ENSMUSG00000052337.16,833,742,1088,843,930,871
ENSMUSG00000063884.7,3,2,8,3,8,12
ENSMUSG00000049553.12,415,432,489,447,470,404
ENSMUSG00000108344.2,175,145,221,194,194,186
ENSMUSG00000056091.13,16,18,18,22,25,28
ENSMUSG00000056305.5,1247,1079,1449,1220,1263,1411
ENSMUSG00000055912.9,22,20,26,32,35,28
ENSMUSG00000053460.9,423,447,586,489,539,506
ENSMUSG00000053907.11,7002,6265,8566,8130,8529,7579
ENSMUSG00000056737.15,622,599,715,420,434,633
ENSMUSG00000056698.12,7,8,7,3,5,3
ENSMUSG00000055799.14,405,335,472,373,357,475
ENSMUSG00000055239.11,2921,2651,3520,3241,3352,3104
ENSMUSG00000079523.9,27803,24153,34465,30408,33701,39292
ENSMUSG00000052738.15,121,73,141,117,131,143
ENSMUSG00000107951.2,1885,1624,2139,1806,1793,2087
ENSMUSG00000080824.2,24,17,25,21,15,25
ENSMUSG00000107770.2,64,48,48,64,71,77
ENSMUSG00000072476.7,28,35,35,31,34,33
ENSMUSG00000063063.13,132,116,158,34,45,83
ENSMUSG00000060780.3,138,140,179,159,191,182
ENSMUSG00000107618.2,5,2,5,3,3,4
ENSMUSG00000108202.2,41,39,58,33,41,40
ENSMUSG00000000628.11,193,152,225,165,186,177
ENSMUSG00000000627.16,50,40,53,20,28,39
ENSMUSG00000000693.11,138,119,132,113,123,158
ENSMUSG00000068329.13,429,355,475,396,391,395
ENSMUSG00000068328.11,1816,1614,2179,2082,2106,2218
ENSMUSG00000069678.11,122,143,152,169,143,136
ENSMUSG00000030036.9,175,173,218,175,172,191
ENSMUSG00000030035.15,870,839,1176,981,1063,1281
ENSMUSG00000030034.13,8,9,16,8,2,7
ENSMUSG00000034930.17,179,187,244,223,215,245
ENSMUSG00000030032.15,55,64,91,44,52,88
ENSMUSG00000031865.17,3281,2899,3937,2986,3002,3493
ENSMUSG00000068323.13,1,4,4,4,5,4
ENSMUSG00000005667.9,32,43,55,46,41,50
ENSMUSG00000043131.15,1036,904,1148,1178,1281,1013
ENSMUSG00000034832.16,406,349,448,411,436,417
ENSMUSG00000014554.14,38,20,37,27,47,30
ENSMUSG00000059430.15,295,207,356,301,306,327
ENSMUSG00000108484.2,4,2,7,2,13,2
ENSMUSG00000108609.2,948,761,1126,951,1005,1206
ENSMUSG00000014748.14,163,118,174,159,162,161
ENSMUSG00000034744.14,53,43,40,33,36,42
ENSMUSG00000045896.15,41,32,62,29,28,34
ENSMUSG00000108107.3,1,4,5,11,5,7
ENSMUSG00000107644.3,1,1,2,1,1,1
ENSMUSG00000030016.15,1309,1040,1447,1331,1425,983
ENSMUSG00000033788.16,15,14,17,21,17,19
ENSMUSG00000063415.13,20,36,55,35,38,50
ENSMUSG00000033769.17,1789,1573,2166,1897,1914,1554
ENSMUSG00000098142.2,21,11,26,22,21,28
ENSMUSG00000081669.2,3,7,2,7,7,8
ENSMUSG00000033720.13,59,64,79,88,83,62
ENSMUSG00000051343.12,43,33,36,42,42,45
ENSMUSG00000033706.14,141,82,142,120,132,111
ENSMUSG00000030008.10,50,58,76,67,80,107
ENSMUSG00000030007.9,5447,4682,6517,5411,5705,6329
ENSMUSG00000047013.16,66,50,70,45,80,67
ENSMUSG00000071341.5,7,1,5,3,3,5
ENSMUSG00000063810.8,14,8,13,21,11,11
ENSMUSG00000040078.10,4945,3595,5504,4976,4124,5057
ENSMUSG00000054226.14,69,56,76,54,59,56
ENSMUSG00000030002.16,86,63,86,91,77,69
ENSMUSG00000030000.11,18,13,9,10,9,14
ENSMUSG00000098175.2,298,292,390,312,367,424
ENSMUSG00000057497.9,148,159,204,159,201,198
ENSMUSG00000057278.9,43,29,70,58,74,90
ENSMUSG00000071337.12,1089,973,1313,1232,1275,1027
ENSMUSG00000046679.17,26,24,41,27,17,38
ENSMUSG00000051695.7,20268,17234,24284,20618,20111,23099
ENSMUSG00000001158.14,517,373,578,490,491,498
ENSMUSG00000001157.14,577,417,653,543,585,528
ENSMUSG00000029994.18,5,4,5,14,3,9
ENSMUSG00000057230.15,179,187,226,185,232,130
ENSMUSG00000029993.17,29,21,30,33,37,49
ENSMUSG00000029992.15,1984,1474,2034,1943,2121,1374
ENSMUSG00000033420.13,78,64,88,66,74,64
ENSMUSG00000068262.5,2567,1986,2820,2390,2840,3359
ENSMUSG00000030055.17,60,54,83,74,74,68
ENSMUSG00000030057.16,18977,16151,22794,19947,19847,19827
ENSMUSG00000030058.18,1029,805,1144,1011,1045,1093
ENSMUSG00000030060.15,75,60,76,54,58,77
ENSMUSG00000068689.9,327,312,524,439,444,600
ENSMUSG00000044927.8,95,111,142,81,100,146
ENSMUSG00000079477.10,1040,908,1197,1245,1152,1170
ENSMUSG00000030062.8,1640,1413,1869,1762,1916,1864
ENSMUSG00000015053.15,7,9,9,14,14,7
ENSMUSG00000033216.10,11,15,29,22,16,10
ENSMUSG00000030079.16,551,496,765,635,614,615
ENSMUSG00000030082.15,2251,2137,2686,2838,2563,2749
ENSMUSG00000030083.12,4,1,4,8,7,4
ENSMUSG00000033152.14,16,21,16,22,14,22
